,states,year,quarter,district,trans_counts,amount
415,arunachal-pradesh,2021,4,namsai,105194,220513367.66283622
416,arunachal-pradesh,2021,4,tawang,99575,412396002.3197621
417,arunachal-pradesh,2021,4,west siang,79050,267978346.94185272
418,arunachal-pradesh,2021,4,lower dibang valley,65302,174980099.8392523
419,arunachal-pradesh,2021,4,lower subansiri,60146,199366119.1355609
420,arunachal-pradesh,2022,1,papum pare,1163726,2909248438.6297965
421,arunachal-pradesh,2022,1,west kameng,240672,705607894.004217
422,arunachal-pradesh,2022,1,east siang,201945,501600929.0441901
423,arunachal-pradesh,2022,1,changlang,171494,490549428.7793704
424,arunachal-pradesh,2022,1,lohit,169954,393361044.4830233
425,arunachal-pradesh,2022,1,namsai,117173,256004887.57504222
426,arunachal-pradesh,2022,1,west siang,92331,315562272.5888671
427,arunachal-pradesh,2022,1,tawang,86721,346661566.514651
428,arunachal-pradesh,2022,1,lower dibang valley,83531,235243185.52128837
429,arunachal-pradesh,2022,1,lower subansiri,73100,239825149.91154158
430,arunachal-pradesh,2022,2,papum pare,1444757,3269917296.559577
431,arunachal-pradesh,2022,2,west kameng,327925,893486447.5566865
432,arunachal-pradesh,2022,2,east siang,261162,604825118.1911323
433,arunachal-pradesh,2022,2,lohit,226199,502322813.6384013
434,arunachal-pradesh,2022,2,changlang,203732,513287861.1029648
435,arunachal-pradesh,2022,2,namsai,152652,293920909.2479442
436,arunachal-pradesh,2022,2,tawang,132824,494351396.8226246
437,arunachal-pradesh,2022,2,west siang,121772,375530981.6496287
438,arunachal-pradesh,2022,2,lower dibang valley,104498,271945446.3948391
439,arunachal-pradesh,2022,2,lower subansiri,94109,287993729.7711808
440,arunachal-pradesh,2022,3,papum pare,1651143,3211809407.131925
441,arunachal-pradesh,2022,3,west kameng,371632,945171308.1838298
442,arunachal-pradesh,2022,3,east siang,286766,594752976.4068052
443,arunachal-pradesh,2022,3,lohit,236792,461745616.9201143
444,arunachal-pradesh,2022,3,changlang,216609,492535245.05507845
445,arunachal-pradesh,2022,3,namsai,151676,277199997.0357646
446,arunachal-pradesh,2022,3,tawang,138313,514855579.7238325
447,arunachal-pradesh,2022,3,west siang,136332,395192937.9954808
448,arunachal-pradesh,2022,3,lower dibang valley,112848,273001216.6677967
449,arunachal-pradesh,2022,3,lower subansiri,109261,285712248.1429684
450,arunachal-pradesh,2022,4,papum pare,1917365,3401999228.93926
451,arunachal-pradesh,2022,4,west kameng,421418,954522716.7333798
452,arunachal-pradesh,2022,4,east siang,327737,623525449.463265
453,arunachal-pradesh,2022,4,lohit,276551,503661703.83150977
454,arunachal-pradesh,2022,4,changlang,254818,572195646.772961
455,arunachal-pradesh,2022,4,namsai,188919,307955075.5201911
456,arunachal-pradesh,2022,4,west siang,176377,449302139.49606925
457,arunachal-pradesh,2022,4,tawang,155419,518332824.89263654
458,arunachal-pradesh,2022,4,lower subansiri,143172,339443886.23657525
459,arunachal-pradesh,2022,4,lower dibang valley,137218,308329533.6340683
460,assam,2018,1,kamrup metropolitan,194617,284766218.9848748
461,assam,2018,1,marigaon,79832,105067294.49868399
462,assam,2018,1,barpeta,67801,56352302.37753609
463,assam,2018,1,nagaon,66695,56352631.29147629
464,assam,2018,1,cachar,56481,57250290.53047233
465,assam,2018,1,sonitpur,51976,73005566.24909952
466,assam,2018,1,kamrup,47859,41868129.255927615
467,assam,2018,1,dibrugarh,44792,53258765.86975428
468,assam,2018,1,tinsukia,41237,45886201.02896822
469,assam,2018,1,jorhat,33322,41164542.05596451
470,assam,2018,2,kamrup metropolitan,320417,548619364.2308466
471,assam,2018,2,marigaon,109223,204057284.2187584
472,assam,2018,2,nagaon,105834,129818644.9147849
473,assam,2018,2,barpeta,102217,117541108.74699071
474,assam,2018,2,cachar,83921,105147622.6122449
475,assam,2018,2,sonitpur,82799,151230715.30607638
476,assam,2018,2,kamrup,74537,83338163.66068907
477,assam,2018,2,dibrugarh,70642,110954951.6851775
478,assam,2018,2,tinsukia,66715,102921465.6382229
479,assam,2018,2,jorhat,53341,70634515.73039348
480,assam,2018,3,kamrup metropolitan,476050,884121118.8280818
481,assam,2018,3,barpeta,145945,230125281.8407083
482,assam,2018,3,nagaon,142195,208584967.9650631
483,assam,2018,3,cachar,123735,189612378.3319926
484,assam,2018,3,sonitpur,116196,252135800.7161754
485,assam,2018,3,kamrup,112726,148929589.8006005
486,assam,2018,3,marigaon,102867,189132040.9174304
487,assam,2018,3,dibrugarh,98822,173048841.58376458
488,assam,2018,3,tinsukia,90928,155121755.7636533
489,assam,2018,3,jorhat,79724,118008412.2863017
490,assam,2018,4,kamrup metropolitan,686010,1345451492.434445
491,assam,2018,4,nagaon,435103,317973029.4737475
492,assam,2018,4,barpeta,225449,354675455.9326413
493,assam,2018,4,marigaon,193075,207853575.09985882
494,assam,2018,4,cachar,187360,272342253.1327299
495,assam,2018,4,sonitpur,165399,358549931.5785284
496,assam,2018,4,kamrup,162592,236088241.49952978
497,assam,2018,4,dibrugarh,144931,264346941.49220368
498,assam,2018,4,tinsukia,127171,253718923.0695014
499,assam,2018,4,dhubri,120810,181651044.89215758
500,assam,2019,1,kamrup metropolitan,1306775,2605380335.922157
501,assam,2019,1,nagaon,265767,382986937.0026997
502,assam,2019,1,barpeta,262834,416977891.5222329
503,assam,2019,1,cachar,206705,335675210.4339503
504,assam,2019,1,kamrup,205094,325387078.12946683
505,assam,2019,1,sonitpur,197716,409811805.4621542
506,assam,2019,1,dibrugarh,180303,308520050.1444362
507,assam,2019,1,marigaon,162645,225891536.78995082
508,assam,2019,1,tinsukia,147896,296016100.5028683
509,assam,2019,1,dhubri,129363,168832530.5113757
510,assam,2019,2,kamrup metropolitan,2488968,5089657876.792284
511,assam,2019,2,nagaon,231423,422774561.36001366
512,assam,2019,2,barpeta,228864,466786096.3962827
513,assam,2019,2,sonitpur,192707,444337498.7727274
514,assam,2019,2,cachar,177976,335126276.2091832
515,assam,2019,2,kamrup,176995,334724712.0725308
516,assam,2019,2,dibrugarh,169357,356524668.6213246
517,assam,2019,2,tinsukia,148294,323303192.86631
518,assam,2019,2,marigaon,130459,235342996.5897565
519,assam,2019,2,jorhat,129744,231878110.7193352
520,assam,2019,3,kamrup metropolitan,2188998,6080999088.2029915
521,assam,2019,3,barpeta,262253,505242250.25981045
522,assam,2019,3,nagaon,258566,491551326.2153321
523,assam,2019,3,sonitpur,257623,533288953.03489536
524,assam,2019,3,cachar,242781,426502976.77314717
525,assam,2019,3,dibrugarh,230118,425077484.1305032
526,assam,2019,3,kamrup,222439,383883901.2477784
527,assam,2019,3,tinsukia,196245,357008533.5524102
528,assam,2019,3,jorhat,167468,274329134.39248854
529,assam,2019,3,golaghat,121795,194779142.64060062
530,assam,2019,4,kamrup metropolitan,2510384,7206165641.817837
531,assam,2019,4,sonitpur,298139,613461613.2726699
532,assam,2019,4,barpeta,295624,613479659.5323288
533,assam,2019,4,nagaon,287586,546184547.4478518
534,assam,2019,4,cachar,273506,482197783.1553297
535,assam,2019,4,dibrugarh,255885,470389915.7975105
536,assam,2019,4,kamrup,249708,461559258.766533
537,assam,2019,4,tinsukia,224113,423685126.94560075
538,assam,2019,4,jorhat,185402,307700398.0221567
539,assam,2019,4,goalpara,139662,282003507.8056698
540,assam,2020,1,kamrup metropolitan,3338601,10080547554.26547
541,assam,2020,1,sonitpur,383179,755509094.6113625
542,assam,2020,1,cachar,375774,659702346.1886156
543,assam,2020,1,barpeta,367963,833078665.8149495
544,assam,2020,1,nagaon,360749,736229612.8989755
545,assam,2020,1,kamrup,322830,605538834.8588183
546,assam,2020,1,dibrugarh,317878,585327059.678019
547,assam,2020,1,tinsukia,286640,541758826.9845176
548,assam,2020,1,jorhat,232108,371072710.73973197
549,assam,2020,1,golaghat,179380,301335497.7930421
550,assam,2020,2,kamrup metropolitan,2543890,7190215278.036329
551,assam,2020,2,nagaon,521404,889592664.4056509
552,assam,2020,2,barpeta,519590,967512954.9444927
553,assam,2020,2,sonitpur,510820,899403354.2732959
554,assam,2020,2,kamrup,461735,696378364.1282136
555,assam,2020,2,cachar,448258,671325302.7518412
556,assam,2020,2,dibrugarh,447580,678491572.8304845
557,assam,2020,2,tinsukia,420620,618021383.1902584
558,assam,2020,2,jorhat,306847,406689798.0164192
559,assam,2020,2,golaghat,290221,381486790.0123421
560,assam,2020,3,kamrup metropolitan,4268591,13346088870.1141
561,assam,2020,3,barpeta,553783,1306355860.1566281
562,assam,2020,3,sonitpur,540972,1164586118.8388221
563,assam,2020,3,nagaon,535675,1153926434.0592709
564,assam,2020,3,dibrugarh,526945,1106487215.771987
565,assam,2020,3,cachar,487493,920279966.2377982
566,assam,2020,3,kamrup,445726,878646586.9277798
567,assam,2020,3,tinsukia,442335,839411510.8503456
568,assam,2020,3,jorhat,315288,542788284.757088
569,assam,2020,3,golaghat,278714,484885427.85811895
570,assam,2020,4,kamrup metropolitan,5300547,16105922899.45602
571,assam,2020,4,barpeta,724763,2053361856.477952
572,assam,2020,4,sonitpur,676306,1560923095.7659311
573,assam,2020,4,nagaon,667880,1665021995.819207
574,assam,2020,4,dibrugarh,631601,1479167066.80543
575,assam,2020,4,cachar,623731,1434767202.348822
576,assam,2020,4,kamrup,557203,1271039293.2521
577,assam,2020,4,tinsukia,543941,1209737013.9697669
578,assam,2020,4,jorhat,400452,815676507.4744499
579,assam,2020,4,goalpara,381733,1018165139.8396721
580,assam,2021,1,kamrup metropolitan,9400818,24003716533.697933
581,assam,2021,1,barpeta,768249,2378951523.3799777
582,assam,2021,1,dibrugarh,680608,1710571109.982249
583,assam,2021,1,nagaon,675634,2019926209.3789349
584,assam,2021,1,sonitpur,669242,1689369790.4289403
585,assam,2021,1,cachar,614703,1577581912.681296
586,assam,2021,1,kamrup,557802,1450662971.695179
587,assam,2021,1,tinsukia,480161,1160430411.709109
588,assam,2021,1,goalpara,400249,1203600745.346328
589,assam,2021,1,jorhat,388882,856404785.4295708
590,assam,2021,2,kamrup metropolitan,12113618,26948905679.32876
591,assam,2021,2,barpeta,1094358,2927546915.444962
592,assam,2021,2,nagaon,928187,2446953429.3994994
593,assam,2021,2,dibrugarh,870918,1976153977.772892
594,assam,2021,2,sonitpur,848080,1929013770.5926268
595,assam,2021,2,cachar,743120,1680050955.980187
596,assam,2021,2,kamrup,737877,1686926641.0395198
597,assam,2021,2,tinsukia,606143,1318534292.526462
598,assam,2021,2,goalpara,544911,1475602701.250786
599,assam,2021,2,dhubri,528440,1316708576.798175
600,assam,2021,3,kamrup metropolitan,16840668,36123082534.661125
601,assam,2021,3,barpeta,1436928,3522432994.68204
602,assam,2021,3,nagaon,1156024,2903215135.7842283
603,assam,2021,3,dibrugarh,1116075,2517711536.27678
604,assam,2021,3,sonitpur,1030160,2385666128.443201
605,assam,2021,3,cachar,998685,2285248942.880948
606,assam,2021,3,kamrup,957373,2112276358.418825
607,assam,2021,3,tinsukia,726497,1620117007.206979
608,assam,2021,3,dhubri,668723,1682447560.5368931
609,assam,2021,3,goalpara,650085,1747257315.993659
610,assam,2021,4,kamrup metropolitan,22903930,48177919267.36949
611,assam,2021,4,barpeta,2145496,5341626359.643989
612,assam,2021,4,nagaon,1599255,4181552742.8988786
613,assam,2021,4,dibrugarh,1489321,3247229901.080471
614,assam,2021,4,sonitpur,1437714,3119948215.7692084
615,assam,2021,4,cachar,1424029,3288405319.0304813
616,assam,2021,4,kamrup,1326629,2906827875.9780297
617,assam,2021,4,dhubri,947815,2452971274.528925
618,assam,2021,4,tinsukia,924326,2099664801.031059
619,assam,2021,4,goalpara,920783,2590433257.901761
620,assam,2022,1,kamrup metropolitan,28908435,60093746992.89225
621,assam,2022,1,barpeta,2846523,7413611760.549713
622,assam,2022,1,nagaon,2049272,5405490459.948577
623,assam,2022,1,cachar,1869862,4225305321.2857327
624,assam,2022,1,dibrugarh,1830668,3721424814.9586678
625,assam,2022,1,sonitpur,1805856,3651941482.298712
626,assam,2022,1,kamrup,1708845,3838019247.4239674
627,assam,2022,1,goalpara,1299073,3720380319.732236
628,assam,2022,1,dhubri,1247298,3380205337.130153
629,assam,2022,1,darrang,1205741,2732173374.6894684
630,assam,2022,2,kamrup metropolitan,37896005,70515346667.22394
631,assam,2022,2,barpeta,3782074,8597920826.987381
632,assam,2022,2,nagaon,2624899,6401629329.647786
633,assam,2022,2,dibrugarh,2372318,4426557091.530312
634,assam,2022,2,sonitpur,2331103,4228702694.6406856
635,assam,2022,2,cachar,2208886,4390976386.361718
636,assam,2022,2,kamrup,2122755,4247651138.552457
637,assam,2022,2,darrang,1764727,3227701241.9922857
638,assam,2022,2,dhubri,1748061,4095843491.511972
639,assam,2022,2,goalpara,1660385,4241626695.28664
640,assam,2022,3,kamrup metropolitan,39606017,69410860235.2296
641,assam,2022,3,barpeta,4561028,9149960686.489628
642,assam,2022,3,sonitpur,3096898,5410346627.41358
643,assam,2022,3,nagaon,2968058,6558107158.010572
644,assam,2022,3,cachar,2665315,5192449137.351445
645,assam,2022,3,kamrup,2430234,4614592326.476387
646,assam,2022,3,dibrugarh,2307181,3933628296.025187
647,assam,2022,3,jorhat,2264530,3694675386.605816
648,assam,2022,3,dhubri,2223747,4556385241.834757
649,assam,2022,3,goalpara,2054687,4590076568.303604
650,assam,2022,4,kamrup metropolitan,48873033,84183380553.41818
651,assam,2022,4,barpeta,5914147,12025232756.808722
652,assam,2022,4,sonitpur,3570910,5955878582.0059595
653,assam,2022,4,kamrup,3473735,6488564510.007879
654,assam,2022,4,nagaon,3466436,7442294882.997084
655,assam,2022,4,cachar,3169492,6146128032.607638
656,assam,2022,4,dhubri,2801543,5696918774.408015
657,assam,2022,4,dibrugarh,2781759,4540236249.409073
658,assam,2022,4,goalpara,2471469,5401152298.290414
659,assam,2022,4,bongaigaon,2301942,4663672960.523356
660,bihar,2018,1,patna,1197281,1282492050.639251
661,bihar,2018,1,muzaffarpur,388401,394717112.59667057
662,bihar,2018,1,purbi champaran,254643,264192918.45434484
663,bihar,2018,1,gaya,231873,227470166.14682057
664,bihar,2018,1,samastipur,222241,213634124.8258972
665,bihar,2018,1,darbhanga,217364,224628301.6280015
666,bihar,2018,1,pashchim champaran,215866,236190496.64302668
667,bihar,2018,1,nalanda,208901,190613485.9647957
668,bihar,2018,1,vaishali,201678,211794626.3246635
669,bihar,2018,1,rohtas,201231,181378994.97860852
670,bihar,2018,2,patna,1650942,2328839155.637871
671,bihar,2018,2,muzaffarpur,554675,841276317.7006266
672,bihar,2018,2,purbi champaran,373033,650452550.5678003
673,bihar,2018,2,gaya,324390,438042055.78091323
674,bihar,2018,2,darbhanga,322140,569573309.6554229
675,bihar,2018,2,samastipur,316985,502582636.0328811
676,bihar,2018,2,vaishali,316405,471071129.4019304
677,bihar,2018,2,nalanda,306468,368156034.4352697
678,bihar,2018,2,pashchim champaran,305553,542379988.9027045
679,bihar,2018,2,madhubani,286112,554829469.6286855
680,bihar,2018,3,patna,3360157,3873142430.776816
681,bihar,2018,3,muzaffarpur,959708,1265457842.072181
682,bihar,2018,3,gaya,919453,893929004.0264462
683,bihar,2018,3,nalanda,896006,768203889.8354422
684,bihar,2018,3,rohtas,701262,668806719.3479261
685,bihar,2018,3,purbi champaran,544285,921447417.5581728
686,bihar,2018,3,pashchim champaran,427544,778844052.9981706
687,bihar,2018,3,vaishali,427385,660314110.761917
688,bihar,2018,3,bhagalpur,422204,579615297.8454921
689,bihar,2018,3,darbhanga,413648,764466707.7610799
690,bihar,2018,4,patna,3256138,4907266831.021729
691,bihar,2018,4,muzaffarpur,886640,1682571935.182583
692,bihar,2018,4,purbi champaran,732175,1458571863.5112102
693,bihar,2018,4,gaya,724866,1079658570.770959
694,bihar,2018,4,nalanda,666931,846144772.7533281
695,bihar,2018,4,pashchim champaran,582470,1215256332.6509812
696,bihar,2018,4,rohtas,534230,818426211.762433
697,bihar,2018,4,samastipur,529944,1020002681.3963059
698,bihar,2018,4,vaishali,522642,964760831.5562136
699,bihar,2018,4,darbhanga,515957,1142706537.988927
700,bihar,2019,1,patna,7894598,11217940482.12446
701,bihar,2019,1,muzaffarpur,1262299,2061506662.05161
702,bihar,2019,1,purbi champaran,1069790,1856147556.11152
703,bihar,2019,1,gaya,1025084,1460009336.4335551
704,bihar,2019,1,nalanda,946010,1077003028.991115
705,bihar,2019,1,pashchim champaran,938338,1627339576.736521
706,bihar,2019,1,rohtas,879724,1104230103.111794
707,bihar,2019,1,samastipur,792952,1239854737.091689
708,bihar,2019,1,darbhanga,763583,1448771357.599244
709,bihar,2019,1,vaishali,749004,1174950625.5845962
710,bihar,2019,2,patna,13421445,26125484618.416542
711,bihar,2019,2,muzaffarpur,1260648,2730311714.0709352
712,bihar,2019,2,purbi champaran,937122,2207821269.533753
713,bihar,2019,2,gaya,919937,1718017778.563915
714,bihar,2019,2,pashchim champaran,754956,1807646307.200506
715,bihar,2019,2,darbhanga,727675,1822608072.265894
716,bihar,2019,2,nalanda,710450,1254625995.649563
717,bihar,2019,2,vaishali,706255,1503710719.585722
718,bihar,2019,2,madhubani,689839,1830248520.944854
719,bihar,2019,2,saran,660816,1511533675.4801161
720,bihar,2019,3,patna,13404838,29128507191.15009
721,bihar,2019,3,muzaffarpur,1526447,2988596103.6486
722,bihar,2019,3,gaya,1275920,1904955491.409588
723,bihar,2019,3,purbi champaran,1028626,2348550130.608562
724,bihar,2019,3,vaishali,835929,1574270004.89352
725,bihar,2019,3,darbhanga,802970,1893397261.696498
726,bihar,2019,3,pashchim champaran,794590,1810006586.81644
727,bihar,2019,3,saran,768342,1481370486.840439
728,bihar,2019,3,nalanda,734808,1272371591.0222802
729,bihar,2019,3,madhubani,732727,1815165089.571844
730,bihar,2019,4,patna,17235243,37707384360.64211
731,bihar,2019,4,muzaffarpur,1900732,4136536726.0490828
732,bihar,2019,4,gaya,1627240,2505031784.840474
733,bihar,2019,4,purbi champaran,1432859,3375935181.655295
734,bihar,2019,4,nalanda,1426896,1803708280.732994
735,bihar,2019,4,pashchim champaran,1130965,2726720273.823254
736,bihar,2019,4,rohtas,1129246,1764430308.2236798
737,bihar,2019,4,vaishali,1092261,2283531751.166889
738,bihar,2019,4,darbhanga,1059279,2585981569.648556
